Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29, Priority = 6 (jobs produced = 1, jobs in buffer = 1)
Thread 4 removes: JOB ID = 421, Re-start Time = 5220, End Time = 5223, Priority: 3 (jobs removed = 413, jobs in buffer = 9)
Producing: JOB ID = 422, Burst Time = 96, Remaining Time = 96, Priority = 4 (jobs produced = 423, jobs in buffer = 10)
Thread 4 removes: JOB ID = 422, Start Time = 5223, Remaining Time = 71, Priority: 4 (jobs removed = 413, jobs in buffer = 10)
Thread 3 removes: JOB ID = 422, Re-start Time = 5300, Remaining Time = 46, Priority: 4 (jobs removed = 413, jobs in buffer = 10)
Thread 1 removes: JOB ID = 422, Re-start Time = 5294, Remaining Time = 21, Priority: 4 (jobs removed = 413, jobs in buffer = 10)
Thread 2 removes: JOB ID = 422, Re-start Time = 5241, End Time = 5262, Priority: 4 (jobs removed = 414, jobs in buffer = 9)
Producing: JOB ID = 423, Burst Time = 31, Remaining Time = 31, Priority = 9 (jobs produced = 424, jobs in buffer = 10)
Thread 4 removes: JOB ID = 370, Start Time = 5248, End Time = 5249, Priority: 9 (jobs removed = 415, jobs in buffer = 9)
Producing: JOB ID = 424, Burst Time = 1, Remaining Time = 1, Priority = 7 (jobs produced = 425, jobs in buffer = 10)
Thread 4 removes: JOB ID = 424, Start Time = 5249, End Time = 5250, Priority: 7 (jobs removed = 416, jobs in buffer = 9)
Producing: JOB ID = 425, Burst Time = 60, Remaining Time = 60, Priority = 3 (jobs produced = 426, jobs in buffer = 10)
Thread 4 removes: JOB ID = 425, Start Time = 5250, Remaining Time = 35, Priority: 3 (jobs removed = 416, jobs in buffer = 10)
Thread 3 removes: JOB ID = 425, Re-start Time = 5325, Remaining Time = 10, Priority: 3 (jobs removed = 416, jobs in buffer = 10)
Thread 1 removes: JOB ID = 425, Re-start Time = 5319, End Time = 5329, Priority: 3 (jobs removed = 417, jobs in buffer = 9)
Producing: JOB ID = 426, Burst Time = 38, Remaining Time = 38, Priority = 1 (jobs produced = 427, jobs in buffer = 10)
Thread 2 removes: JOB ID = 426, Start Time = 5262, Remaining Time = 13, Priority: 1 (jobs removed = 417, jobs in buffer = 10)
Thread 1 removes: JOB ID = 426, Re-start Time = 5329, End Time = 5342, Priority: 1 (jobs removed = 418, jobs in buffer = 9)
Producing: JOB ID = 427, Burst Time = 42, Remaining Time = 42, Priority = 2 (jobs produced = 428, jobs in buffer = 10)
Thread 4 removes: JOB ID = 427, Start Time = 5275, Remaining Time = 17, Priority: 2 (jobs removed = 418, jobs in buffer = 10)
Thread 3 removes: JOB ID = 427, Re-start Time = 5350, End Time = 5367, Priority: 2 (jobs removed = 419, jobs in buffer = 9)
Producing: JOB ID = 428, Burst Time = 89, Remaining Time = 89, Priority = 5 (jobs produced = 429, jobs in buffer = 10)
Thread 1 removes: JOB ID = 428, Start Time = 5342, Remaining Time = 64, Priority: 5 (jobs removed = 419, jobs in buffer = 10)
Thread 2 removes: JOB ID = 428, Re-start Time = 5287, Remaining Time = 39, Priority: 5 (jobs removed = 419, jobs in buffer = 10)
Thread 3 removes: JOB ID = 428, Re-start Time = 5367, Remaining Time = 14, Priority: 5 (jobs removed = 419, jobs in buffer = 10)
Thread 4 removes: JOB ID = 428, Re-start Time = 5300, End Time = 5314, Priority: 5 (jobs removed = 420, jobs in buffer = 9)
Producing: JOB ID = 429, Burst Time = 31, Remaining Time = 31, Priority = 9 (jobs produced = 430, jobs in buffer = 10)
Thread 1 removes: JOB ID = 327, Re-start Time = 5367, End Time = 5369, Priority: 9 (jobs removed = 421, jobs in buffer = 9)
Producing: JOB ID = 430, Burst Time = 27, Remaining Time = 27, Priority = 4 (jobs produced = 431, jobs in buffer = 10)
Thread 1 removes: JOB ID = 430, Start Time = 5369, Remaining Time = 2, Priority: 4 (jobs removed = 421, jobs in buffer = 10)
Thread 2 removes: JOB ID = 430, Re-start Time = 5312, End Time = 5314, Priority: 4 (jobs removed = 422, jobs in buffer = 9)
Producing: JOB ID = 431, Burst Time = 67, Remaining Time = 67, Priority = 1 (jobs produced = 432, jobs in buffer = 10)
Thread 2 removes: JOB ID = 431, Start Time = 5314, Remaining Time = 42, Priority: 1 (jobs removed = 422, jobs in buffer = 10)
Thread 4 removes: JOB ID = 431, Re-start Time = 5314, Remaining Time = 17, Priority: 1 (jobs removed = 422, jobs in buffer = 10)
Thread 3 removes: JOB ID = 431, Re-start Time = 5392, End Time = 5409, Priority: 1 (jobs removed = 423, jobs in buffer = 9)
Producing: JOB ID = 432, Burst Time = 34, Remaining Time = 34, Priority = 7 (jobs produced = 433, jobs in buffer = 10)
Thread 1 removes: JOB ID = 432, Start Time = 5394, Remaining Time = 9, Priority: 7 (jobs removed = 423, jobs in buffer = 10)
Thread 3 removes: JOB ID = 432, Re-start Time = 5409, End Time = 5418, Priority: 7 (jobs removed = 424, jobs in buffer = 9)
Producing: JOB ID = 433, Burst Time = 18, Remaining Time = 18, Priority = 1 (jobs produced = 434, jobs in buffer = 10)
Thread 2 removes: JOB ID = 433, Start Time = 5339, End Time = 5357, Priority: 1 (jobs removed = 425, jobs in buffer = 9)
Producing: JOB ID = 434, Burst Time = 41, Remaining Time = 41, Priority = 3 (jobs produced = 435, jobs in buffer = 10)
Thread 4 removes: JOB ID = 434, Start Time = 5339, Remaining Time = 16, Priority: 3 (jobs removed = 425, jobs in buffer = 10)
Thread 3 removes: JOB ID = 434, Re-start Time = 5418, End Time = 5434, Priority: 3 (jobs removed = 426, jobs in buffer = 9)
Producing: JOB ID = 435, Burst Time = 78, Remaining Time = 78, Priority = 3 (jobs produced = 436, jobs in buffer = 10)
Thread 2 removes: JOB ID = 435, Start Time = 5357, Remaining Time = 53, Priority: 3 (jobs removed = 426, jobs in buffer = 10)
Thread 1 removes: JOB ID = 435, Re-start Time = 5419, Remaining Time = 28, Priority: 3 (jobs removed = 426, jobs in buffer = 10)
Thread 3 removes: JOB ID = 435, Re-start Time = 5434, Remaining Time = 3, Priority: 3 (jobs removed = 426, jobs in buffer = 10)
Thread 4 removes: JOB ID = 435, Re-start Time = 5364, End Time = 5367, Priority: 3 (jobs removed = 427, jobs in buffer = 9)
Producing: JOB ID = 436, Burst Time = 63, Remaining Time = 63, Priority = 1 (jobs produced = 437, jobs in buffer = 10)
Thread 4 removes: JOB ID = 436, Start Time = 5367, Remaining Time = 38, Priority: 1 (jobs removed = 427, jobs in buffer = 10)
Thread 2 removes: JOB ID = 436, Re-start Time = 5382, Remaining Time = 13, Priority: 1 (jobs removed = 427, jobs in buffer = 10)
Thread 1 removes: JOB ID = 436, Re-start Time = 5444, End Time = 5457, Priority: 1 (jobs removed = 428, jobs in buffer = 9)
Producing: JOB ID = 437, Burst Time = 1, Remaining Time = 1, Priority = 5 (jobs produced = 438, jobs in buffer = 10)
Thread 3 removes: JOB ID = 437, Start Time = 5459, End Time = 5460, Priority: 5 (jobs removed = 429, jobs in buffer = 9)
Producing: JOB ID = 438, Burst Time = 50, Remaining Time = 50, Priority = 5 (jobs produced = 439, jobs in buffer = 10)
Thread 3 removes: JOB ID = 438, Start Time = 5460, Remaining Time = 25, Priority: 5 (jobs removed = 429, jobs in buffer = 10)
Thread 4 removes: JOB ID = 438, Re-start Time = 5392, End Time = 5417, Priority: 5 (jobs removed = 430, jobs in buffer = 9)
Producing: JOB ID = 439, Burst Time = 56, Remaining Time = 56, Priority = 2 (jobs produced = 440, jobs in buffer = 10)
Thread 1 removes: JOB ID = 439, Start Time = 5457, Remaining Time = 31, Priority: 2 (jobs removed = 430, jobs in buffer = 10)
Thread 2 removes: JOB ID = 439, Re-start Time = 5407, Remaining Time = 6, Priority: 2 (jobs removed = 430, jobs in buffer = 10)
Thread 3 removes: JOB ID = 439, Re-start Time = 5485, End Time = 5491, Priority: 2 (jobs removed = 431, jobs in buffer = 9)
Producing: JOB ID = 440, Burst Time = 83, Remaining Time = 83, Priority = 1 (jobs produced = 441, jobs in buffer = 10)
Thread 3 removes: JOB ID = 440, Start Time = 5491, Remaining Time = 58, Priority: 1 (jobs removed = 431, jobs in buffer = 10)
Thread 4 removes: JOB ID = 440, Re-start Time = 5417, Remaining Time = 33, Priority: 1 (jobs removed = 431, jobs in buffer = 10)
Thread 1 removes: JOB ID = 440, Re-start Time = 5482, Remaining Time = 8, Priority: 1 (jobs removed = 431, jobs in buffer = 10)
Thread 2 removes: JOB ID = 440, Re-start Time = 5432, End Time = 5440, Priority: 1 (jobs removed = 432, jobs in buffer = 9)
Producing: JOB ID = 441, Burst Time = 73, Remaining Time = 73, Priority = 2 (jobs produced = 442, jobs in buffer = 10)
Thread 3 removes: JOB ID = 441, Start Time = 5516, Remaining Time = 48, Priority: 2 (jobs removed = 432, jobs in buffer = 10)
Thread 4 removes: JOB ID = 441, Re-start Time = 5442, Remaining Time = 23, Priority: 2 (jobs removed = 432, jobs in buffer = 10)
Thread 2 removes: JOB ID = 441, Re-start Time = 5440, End Time = 5463, Priority: 2 (jobs removed = 433, jobs in buffer = 9)
Producing: JOB ID = 442, Burst Time = 85, Remaining Time = 85, Priority = 1 (jobs produced = 443, jobs in buffer = 10)
Thread 1 removes: JOB ID = 442, Start Time = 5507, Remaining Time = 60, Priority: 1 (jobs removed = 433, jobs in buffer = 10)
Thread 3 removes: JOB ID = 442, Re-start Time = 5541, Remaining Time = 35, Priority: 1 (jobs removed = 433, jobs in buffer = 10)
Thread 4 removes: JOB ID = 442, Re-start Time = 5467, Remaining Time = 10, Priority: 1 (jobs removed = 433, jobs in buffer = 10)
Thread 1 removes: JOB ID = 442, Re-start Time = 5532, End Time = 5542, Priority: 1 (jobs removed = 434, jobs in buffer = 9)
Producing: JOB ID = 443, Burst Time = 71, Remaining Time = 71, Priority = 5 (jobs produced = 444, jobs in buffer = 10)
Thread 2 removes: JOB ID = 443, Start Time = 5463, Remaining Time = 46, Priority: 5 (jobs removed = 434, jobs in buffer = 10)
Thread 1 removes: JOB ID = 443, Re-start Time = 5542, Remaining Time = 21, Priority: 5 (jobs removed = 434, jobs in buffer = 10)
Thread 3 removes: JOB ID = 443, Re-start Time = 5566, End Time = 5587, Priority: 5 (jobs removed = 435, jobs in buffer = 9)
Producing: JOB ID = 444, Burst Time = 62, Remaining Time = 62, Priority = 8 (jobs produced = 445, jobs in buffer = 10)
Thread 4 removes: JOB ID = 444, Start Time = 5492, Remaining Time = 37, Priority: 8 (jobs removed = 435, jobs in buffer = 10)
Thread 1 removes: JOB ID = 444, Re-start Time = 5567, Remaining Time = 12, Priority: 8 (jobs removed = 435, jobs in buffer = 10)
Thread 2 removes: JOB ID = 444, Re-start Time = 5488, End Time = 5500, Priority: 8 (jobs removed = 436, jobs in buffer = 9)
Producing: JOB ID = 445, Burst Time = 79, Remaining Time = 79, Priority = 9 (jobs produced = 446, jobs in buffer = 10)
Thread 3 removes: JOB ID = 300, Re-start Time = 5587, Remaining Time = 5, Priority: 9 (jobs removed = 436, jobs in buffer = 10)
Thread 4 removes: JOB ID = 408, Start Time = 5517, End Time = 5520, Priority: 9 (jobs removed = 437, jobs in buffer = 9)
Producing: JOB ID = 446, Burst Time = 34, Remaining Time = 34, Priority = 7 (jobs produced = 447, jobs in buffer = 10)
Thread 4 removes: JOB ID = 446, Start Time = 5520, Remaining Time = 9, Priority: 7 (jobs removed = 437, jobs in buffer = 10)
Thread 2 removes: JOB ID = 446, Re-start Time = 5500, End Time = 5509, Priority: 7 (jobs removed = 438, jobs in buffer = 9)
Producing: JOB ID = 447, Burst Time = 52, Remaining Time = 52, Priority = 6 (jobs produced = 448, jobs in buffer = 10)
Thread 1 removes: JOB ID = 447, Start Time = 5592, Remaining Time = 27, Priority: 6 (jobs removed = 438, jobs in buffer = 10)
Thread 2 removes: JOB ID = 447, Re-start Time = 5509, Remaining Time = 2, Priority: 6 (jobs removed = 438, jobs in buffer = 10)
Thread 3 removes: JOB ID = 447, Re-start Time = 5612, End Time = 5614, Priority: 6 (jobs removed = 439, jobs in buffer = 9)
Producing: JOB ID = 448, Burst Time = 95, Remaining Time = 95, Priority = 7 (jobs produced = 449, jobs in buffer = 10)
Thread 3 removes: JOB ID = 448, Start Time = 5614, Remaining Time = 70, Priority: 7 (jobs removed = 439, jobs in buffer = 10)
Thread 4 removes: JOB ID = 448, Re-start Time = 5545, Remaining Time = 45, Priority: 7 (jobs removed = 439, jobs in buffer = 10)
Thread 1 removes: JOB ID = 448, Re-start Time = 5617, Remaining Time = 20, Priority: 7 (jobs removed = 439, jobs in buffer = 10)
Thread 2 removes: JOB ID = 448, Re-start Time = 5534, End Time = 5554, Priority: 7 (jobs removed = 440, jobs in buffer = 9)
Producing: JOB ID = 449, Burst Time = 41, Remaining Time = 41, Priority = 7 (jobs produced = 450, jobs in buffer = 10)
Thread 3 removes: JOB ID = 449, Start Time = 5639, Remaining Time = 16, Priority: 7 (jobs removed = 440, jobs in buffer = 10)
Thread 4 removes: JOB ID = 449, Re-start Time = 5570, End Time = 5586, Priority: 7 (jobs removed = 441, jobs in buffer = 9)
Producing: JOB ID = 450, Burst Time = 25, Remaining Time = 25, Priority = 2 (jobs produced = 451, jobs in buffer = 10)
Thread 1 removes: JOB ID = 450, Start Time = 5642, End Time = 5667, Priority: 2 (jobs removed = 442, jobs in buffer = 9)
Producing: JOB ID = 451, Burst Time = 88, Remaining Time = 88, Priority = 6 (jobs produced = 452, jobs in buffer = 10)
Thread 2 removes: JOB ID = 451, Start Time = 5554, Remaining Time = 63, Priority: 6 (jobs removed = 442, jobs in buffer = 10)
Thread 4 removes: JOB ID = 451, Re-start Time = 5586, Remaining Time = 38, Priority: 6 (jobs removed = 442, jobs in buffer = 10)
Thread 3 removes: JOB ID = 451, Re-start Time = 5664, Remaining Time = 13, Priority: 6 (jobs removed = 442, jobs in buffer = 10)
Thread 1 removes: JOB ID = 451, Re-start Time = 5667, End Time = 5680, Priority: 6 (jobs removed = 443, jobs in buffer = 9)
Producing: JOB ID = 452, Burst Time = 71, Remaining Time = 71, Priority = 0 (jobs produced = 453, jobs in buffer = 10)
Thread 2 removes: JOB ID = 452, Start Time = 5579, Remaining Time = 46, Priority: 0 (jobs removed = 443, jobs in buffer = 10)
Thread 4 removes: JOB ID = 452, Re-start Time = 5611, Remaining Time = 21, Priority: 0 (jobs removed = 443, jobs in buffer = 10)
Thread 3 removes: JOB ID = 452, Re-start Time = 5689, End Time = 5710, Priority: 0 (jobs removed = 444, jobs in buffer = 9)
Producing: JOB ID = 453, Burst Time = 43, Remaining Time = 43, Priority = 1 (jobs produced = 454, jobs in buffer = 10)
Thread 1 removes: JOB ID = 453, Start Time = 5680, Remaining Time = 18, Priority: 1 (jobs removed = 444, jobs in buffer = 10)
Thread 2 removes: JOB ID = 453, Re-start Time = 5604, End Time = 5622, Priority: 1 (jobs removed = 445, jobs in buffer = 9)
Producing: JOB ID = 454, Burst Time = 17, Remaining Time = 17, Priority = 6 (jobs produced = 455, jobs in buffer = 10)
Thread 3 removes: JOB ID = 454, Start Time = 5710, End Time = 5727, Priority: 6 (jobs removed = 446, jobs in buffer = 9)
Producing: JOB ID = 455, Burst Time = 66, Remaining Time = 66, Priority = 0 (jobs produced = 456, jobs in buffer = 10)
Thread 4 removes: JOB ID = 455, Start Time = 5636, Remaining Time = 41, Priority: 0 (jobs removed = 446, jobs in buffer = 10)
Thread 1 removes: JOB ID = 455, Re-start Time = 5705, Remaining Time = 16, Priority: 0 (jobs removed = 446, jobs in buffer = 10)
Thread 2 removes: JOB ID = 455, Re-start Time = 5622, End Time = 5638, Priority: 0 (jobs removed = 447, jobs in buffer = 9)
Producing: JOB ID = 456, Burst Time = 13, Remaining Time = 13, Priority = 3 (jobs produced = 457, jobs in buffer = 10)
Thread 3 removes: JOB ID = 456, Start Time = 5727, End Time = 5740, Priority: 3 (jobs removed = 448, jobs in buffer = 9)
Producing: JOB ID = 457, Burst Time = 16, Remaining Time = 16, Priority = 6 (jobs produced = 458, jobs in buffer = 10)
Thread 4 removes: JOB ID = 457, Start Time = 5661, End Time = 5677, Priority: 6 (jobs removed = 449, jobs in buffer = 9)
Producing: JOB ID = 458, Burst Time = 50, Remaining Time = 50, Priority = 0 (jobs produced = 459, jobs in buffer = 10)
Thread 3 removes: JOB ID = 458, Start Time = 5740, Remaining Time = 25, Priority: 0 (jobs removed = 449, jobs in buffer = 10)
Thread 2 removes: JOB ID = 458, Re-start Time = 5638, End Time = 5663, Priority: 0 (jobs removed = 450, jobs in buffer = 9)
Producing: JOB ID = 459, Burst Time = 70, Remaining Time = 70, Priority = 5 (jobs produced = 460, jobs in buffer = 10)
Thread 1 removes: JOB ID = 459, Start Time = 5730, Remaining Time = 45, Priority: 5 (jobs removed = 450, jobs in buffer = 10)
Thread 4 removes: JOB ID = 459, Re-start Time = 5677, Remaining Time = 20, Priority: 5 (jobs removed = 450, jobs in buffer = 10)
Thread 3 removes: JOB ID = 459, Re-start Time = 5765, End Time = 5785, Priority: 5 (jobs removed = 451, jobs in buffer = 9)
Producing: JOB ID = 460, Burst Time = 85, Remaining Time = 85, Priority = 9 (jobs produced = 461, jobs in buffer = 10)
Thread 2 removes: JOB ID = 333, Re-start Time = 5663, Remaining Time = 2, Priority: 9 (jobs removed = 451, jobs in buffer = 10)
Thread 1 removes: JOB ID = 416, Start Time = 5755, Remaining Time = 18, Priority: 9 (jobs removed = 451, jobs in buffer = 10)
Thread 4 removes: JOB ID = 350, Re-start Time = 5702, Remaining Time = 43, Priority: 9 (jobs removed = 451, jobs in buffer = 10)
Thread 3 removes: JOB ID = 419, Start Time = 5785, Remaining Time = 16, Priority: 9 (jobs removed = 451, jobs in buffer = 10)
Thread 2 removes: JOB ID = 323, Re-start Time = 5688, End Time = 5709, Priority: 9 (jobs removed = 452, jobs in buffer = 9)
Producing: JOB ID = 461, Burst Time = 96, Remaining Time = 96, Priority = 0 (jobs produced = 462, jobs in buffer = 10)
Thread 1 removes: JOB ID = 461, Start Time = 5780, Remaining Time = 71, Priority: 0 (jobs removed = 452, jobs in buffer = 10)
Thread 4 removes: JOB ID = 461, Re-start Time = 5727, Remaining Time = 46, Priority: 0 (jobs removed = 452, jobs in buffer = 10)
Thread 3 removes: JOB ID = 461, Re-start Time = 5810, Remaining Time = 21, Priority: 0 (jobs removed = 452, jobs in buffer = 10)
Thread 2 removes: JOB ID = 461, Re-start Time = 5709, End Time = 5730, Priority: 0 (jobs removed = 453, jobs in buffer = 9)
Producing: JOB ID = 462, Burst Time = 90, Remaining Time = 90, Priority = 0 (jobs produced = 463, jobs in buffer = 10)
Thread 1 removes: JOB ID = 462, Start Time = 5805, Remaining Time = 65, Priority: 0 (jobs removed = 453, jobs in buffer = 10)
Thread 4 removes: JOB ID = 462, Re-start Time = 5752, Remaining Time = 40, Priority: 0 (jobs removed = 453, jobs in buffer = 10)
Thread 2 removes: JOB ID = 462, Re-start Time = 5730, Remaining Time = 15, Priority: 0 (jobs removed = 453, jobs in buffer = 10)
Thread 3 removes: JOB ID = 462, Re-start Time = 5835, End Time = 5850, Priority: 0 (jobs removed = 454, jobs in buffer = 9)
Producing: JOB ID = 463, Burst Time = 84, Remaining Time = 84, Priority = 3 (jobs produced = 464, jobs in buffer = 10)
Thread 1 removes: JOB ID = 463, Start Time = 5830, Remaining Time = 59, Priority: 3 (jobs removed = 454, jobs in buffer = 10)
Thread 3 removes: JOB ID = 463, Re-start Time = 5850, Remaining Time = 34, Priority: 3 (jobs removed = 454, jobs in buffer = 10)
Thread 4 removes: JOB ID = 463, Re-start Time = 5777, Remaining Time = 9, Priority: 3 (jobs removed = 454, jobs in buffer = 10)
Thread 2 removes: JOB ID = 463, Re-start Time = 5755, End Time = 5764, Priority: 3 (jobs removed = 455, jobs in buffer = 9)
Producing: JOB ID = 464, Burst Time = 15, Remaining Time = 15, Priority = 8 (jobs produced = 465, jobs in buffer = 10)
Thread 2 removes: JOB ID = 464, Start Time = 5764, End Time = 5779, Priority: 8 (jobs removed = 456, jobs in buffer = 9)
Producing: JOB ID = 465, Burst Time = 16, Remaining Time = 16, Priority = 1 (jobs produced = 466, jobs in buffer = 10)
Thread 1 removes: JOB ID = 465, Start Time = 5855, End Time = 5871, Priority: 1 (jobs removed = 457, jobs in buffer = 9)
Producing: JOB ID = 466, Burst Time = 43, Remaining Time = 43, Priority = 5 (jobs produced = 467, jobs in buffer = 10)
Thread 3 removes: JOB ID = 466, Start Time = 5875, Remaining Time = 18, Priority: 5 (jobs removed = 457, jobs in buffer = 10)
Thread 4 removes: JOB ID = 466, Re-start Time = 5802, End Time = 5820, Priority: 5 (jobs removed = 458, jobs in buffer = 9)
Producing: JOB ID = 467, Burst Time = 23, Remaining Time = 23, Priority = 5 (jobs produced = 468, jobs in buffer = 10)
Thread 2 removes: JOB ID = 467, Start Time = 5779, End Time = 5802, Priority: 5 (jobs removed = 459, jobs in buffer = 9)
Producing: JOB ID = 468, Burst Time = 87, Remaining Time = 87, Priority = 0 (jobs produced = 469, jobs in buffer = 10)
Thread 1 removes: JOB ID = 468, Start Time = 5871, Remaining Time = 62, Priority: 0 (jobs removed = 459, jobs in buffer = 10)
Thread 4 removes: JOB ID = 468, Re-start Time = 5820, Remaining Time = 37, Priority: 0 (jobs removed = 459, jobs in buffer = 10)
Thread 3 removes: JOB ID = 468, Re-start Time = 5900, Remaining Time = 12, Priority: 0 (jobs removed = 459, jobs in buffer = 10)
Thread 2 removes: JOB ID = 468, Re-start Time = 5802, End Time = 5814, Priority: 0 (jobs removed = 460, jobs in buffer = 9)
Producing: JOB ID = 469, Burst Time = 31, Remaining Time = 31, Priority = 3 (jobs produced = 470, jobs in buffer = 10)
Thread 1 removes: JOB ID = 469, Start Time = 5896, Remaining Time = 6, Priority: 3 (jobs removed = 460, jobs in buffer = 10)
Thread 2 removes: JOB ID = 469, Re-start Time = 5814, End Time = 5820, Priority: 3 (jobs removed = 461, jobs in buffer = 9)
Producing: JOB ID = 470, Burst Time = 61, Remaining Time = 61, Priority = 2 (jobs produced = 471, jobs in buffer = 10)
Thread 4 removes: JOB ID = 470, Start Time = 5845, Remaining Time = 36, Priority: 2 (jobs removed = 461, jobs in buffer = 10)
Thread 2 removes: JOB ID = 470, Re-start Time = 5820, Remaining Time = 11, Priority: 2 (jobs removed = 461, jobs in buffer = 10)
Thread 3 removes: JOB ID = 470, Re-start Time = 5925, End Time = 5936, Priority: 2 (jobs removed = 462, jobs in buffer = 9)
Producing: JOB ID = 471, Burst Time = 1, Remaining Time = 1, Priority = 0 (jobs produced = 472, jobs in buffer = 10)
Thread 1 removes: JOB ID = 471, Start Time = 5921, End Time = 5922, Priority: 0 (jobs removed = 463, jobs in buffer = 9)
Producing: JOB ID = 472, Burst Time = 34, Remaining Time = 34, Priority = 7 (jobs produced = 473, jobs in buffer = 10)
Thread 3 removes: JOB ID = 472, Start Time = 5936, Remaining Time = 9, Priority: 7 (jobs removed = 463, jobs in buffer = 10)
Thread 1 removes: JOB ID = 472, Re-start Time = 5922, End Time = 5931, Priority: 7 (jobs removed = 464, jobs in buffer = 9)
Producing: JOB ID = 473, Burst Time = 67, Remaining Time = 67, Priority = 6 (jobs produced = 474, jobs in buffer = 10)
Thread 4 removes: JOB ID = 473, Start Time = 5870, Remaining Time = 42, Priority: 6 (jobs removed = 464, jobs in buffer = 10)
Thread 1 removes: JOB ID = 473, Re-start Time = 5931, Remaining Time = 17, Priority: 6 (jobs removed = 464, jobs in buffer = 10)
Thread 2 removes: JOB ID = 473, Re-start Time = 5845, End Time = 5862, Priority: 6 (jobs removed = 465, jobs in buffer = 9)
Producing: JOB ID = 474, Burst Time = 99, Remaining Time = 99, Priority = 1 (jobs produced = 475, jobs in buffer = 10)
Thread 3 removes: JOB ID = 474, Start Time = 5961, Remaining Time = 74, Priority: 1 (jobs removed = 465, jobs in buffer = 10)
Thread 2 removes: JOB ID = 474, Re-start Time = 5862, Remaining Time = 49, Priority: 1 (jobs removed = 465, jobs in buffer = 10)
Thread 4 removes: JOB ID = 474, Re-start Time = 5895, Remaining Time = 24, Priority: 1 (jobs removed = 465, jobs in buffer = 10)
Thread 1 removes: JOB ID = 474, Re-start Time = 5956, End Time = 5980, Priority: 1 (jobs removed = 466, jobs in buffer = 9)
Producing: JOB ID = 475, Burst Time = 91, Remaining Time = 91, Priority = 9 (jobs produced = 476, jobs in buffer = 10)
Thread 3 removes: JOB ID = 423, Start Time = 5986, Remaining Time = 6, Priority: 9 (jobs removed = 466, jobs in buffer = 10)
Thread 2 removes: JOB ID = 429, Start Time = 5887, Remaining Time = 6, Priority: 9 (jobs removed = 466, jobs in buffer = 10)
Thread 4 removes: JOB ID = 445, Start Time = 5920, Remaining Time = 54, Priority: 9 (jobs removed = 466, jobs in buffer = 10)
Thread 1 removes: JOB ID = 300, Re-start Time = 5980, End Time = 5985, Priority: 9 (jobs removed = 467, jobs in buffer = 9)
Producing: JOB ID = 476, Burst Time = 81, Remaining Time = 81, Priority = 8 (jobs produced = 477, jobs in buffer = 10)
Thread 1 removes: JOB ID = 476, Start Time = 5985, Remaining Time = 56, Priority: 8 (jobs removed = 467, jobs in buffer = 10)
Thread 3 removes: JOB ID = 476, Re-start Time = 6011, Remaining Time = 31, Priority: 8 (jobs removed = 467, jobs in buffer = 10)
Thread 2 removes: JOB ID = 476, Re-start Time = 5912, Remaining Time = 6, Priority: 8 (jobs removed = 467, jobs in buffer = 10)
Thread 4 removes: JOB ID = 476, Re-start Time = 5945, End Time = 5951, Priority: 8 (jobs removed = 468, jobs in buffer = 9)
Producing: JOB ID = 477, Burst Time = 1, Remaining Time = 1, Priority = 8 (jobs produced = 478, jobs in buffer = 10)
Thread 1 removes: JOB ID = 477, Start Time = 6010, End Time = 6011, Priority: 8 (jobs removed = 469, jobs in buffer = 9)
Producing: JOB ID = 478, Burst Time = 31, Remaining Time = 31, Priority = 0 (jobs produced = 479, jobs in buffer = 10)
Thread 4 removes: JOB ID = 478, Start Time = 5951, Remaining Time = 6, Priority: 0 (jobs removed = 469, jobs in buffer = 10)
Thread 1 removes: JOB ID = 478, Re-start Time = 6011, End Time = 6017, Priority: 0 (jobs removed = 470, jobs in buffer = 9)
Producing: JOB ID = 479, Burst Time = 51, Remaining Time = 51, Priority = 7 (jobs produced = 480, jobs in buffer = 10)
Thread 1 removes: JOB ID = 479, Start Time = 6017, Remaining Time = 26, Priority: 7 (jobs removed = 470, jobs in buffer = 10)
Thread 3 removes: JOB ID = 479, Re-start Time = 6036, Remaining Time = 1, Priority: 7 (jobs removed = 470, jobs in buffer = 10)
Thread 2 removes: JOB ID = 479, Re-start Time = 5937, End Time = 5938, Priority: 7 (jobs removed = 471, jobs in buffer = 9)
Producing: JOB ID = 480, Burst Time = 7, Remaining Time = 7, Priority = 6 (jobs produced = 481, jobs in buffer = 10)
Thread 2 removes: JOB ID = 480, Start Time = 5938, End Time = 5945, Priority: 6 (jobs removed = 472, jobs in buffer = 9)
Producing: JOB ID = 481, Burst Time = 80, Remaining Time = 80, Priority = 2 (jobs produced = 482, jobs in buffer = 10)
Thread 2 removes: JOB ID = 481, Start Time = 5945, Remaining Time = 55, Priority: 2 (jobs removed = 472, jobs in buffer = 10)
Thread 4 removes: JOB ID = 481, Re-start Time = 5976, Remaining Time = 30, Priority: 2 (jobs removed = 472, jobs in buffer = 10)
Thread 1 removes: JOB ID = 481, Re-start Time = 6042, Remaining Time = 5, Priority: 2 (jobs removed = 472, jobs in buffer = 10)
Thread 3 removes: JOB ID = 481, Re-start Time = 6061, End Time = 6066, Priority: 2 (jobs removed = 473, jobs in buffer = 9)
Producing: JOB ID = 482, Burst Time = 68, Remaining Time = 68, Priority = 7 (jobs produced = 483, jobs in buffer = 10)
